elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response
How can I help you?,i'm going to church i'll be back about 1:15 okay,47e8cc66-f8e7-461f-b1e3-7cb2be6ad0d1,"  memory_name entity   value
1       place   name  church",['church'],1,Match,0.9613748788833618,"Information Items:
memory_name: place, entity: name, value: church.
memory_name: activity, entity: type, value: religious activity.
memory_name: time, entity: return, value: 1:15."
How about we hang out for a bit?,not tonight i'm on my way out to dinner,47f486ab-ad51-4613-ad51-7ef1b8cdc589,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.994642972946167,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner."
How can I help you?,going for my walk now my company just left my guest left i'm going for my walk now,4803f953-b770-4737-b3d4-39807821650f,"  memory_name entity            value
1    activity   type         activity
2    activity   name  walking,walking","['walking,walking']",1,Match,0.8341137766838074,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: guest visit."
"Just out of curiosity, What was the one thing that made you happy this week?",dinner with friends,4817b033-ee3e-4f64-95dc-6748847a1030,"  memory_name entity     value
1    activity   type      meal
2    activity   name    dinner
3    activity   type  activity
4    activity   name   friends","['dinner', 'friends']",2,Match,0.9352964162826538,"Information Items:
memory_name: activity, entity: type, value: social event.
memory_name: activity, entity: name, value: dinner with friends."
Wanna try another round of Guess the flag?,not now i have to go shopping,482b255a-e6d6-4b6a-aa18-9b370a32e6af,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9954713582992554,"Information Items:
memory_name: activity, entity: type, value: shopping."
How can I help you?,read me a book treasure island,482f2494-33ff-48a8-9ccd-1c789a252cec,"  memory_name entity     value
0    activity   type  activity
1    activity   name   reading",['reading'],1,Match,0.9326851963996888,"Information Items:
memory_name: activity, entity: type, value: reading.
memory_name: activity, entity: name, value: Treasure Island."
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",read i have to book some reading,483d656b-db21-4126-85e6-f00210b72f9a,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  reading",['reading'],1,Match,0.956094205379486,"Information Items:
memory_name: activity, entity: type, value: intellectual activity.
memory_name: activity, entity: name, value: reading."
How can I help you?,i'm going to go to the office to do some shopping i'm going out okay,4841fa9e-83b5-4cad-a93e-ee6e41d609b8,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9795580506324768,"Information Items:
memory_name: place, entity: name, value: office.
memory_name: activity, entity: type, value: shopping.
memory_name: activity, entity: name, value: going out."
Are you still feeling under the weather?,go see the doctor today,485227fd-4927-4ffb-b380-2516c7d22d82,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9109618663787842,"Information Items:
memory_name: health, entity: condition, value: under the weather.
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor visit."
How can I help you?,hey there i'm jason from the ellen show,48560391-600b-44eb-aa02-997218b68b99,"  memory_name  entity        value
1    activity    type     activity
2    activity    name      theater
3       place  people  Jason,Ellen","['theater', 'Jason,Ellen']",2,Match,0.7588732838630676,"Information Items:
memory_name: person, entity: name, value: Jason.
memory_name: affiliation, entity: name, value: The Ellen Show."
Are you going on an adventure? Where are you off to?,going to the grocery store,486a325e-09be-4b95-9e64-528280b4d2e4,"  memory_name entity            value
1    activity   type         activity
2    activity   name        groceries
3       place   name  shopping center","['groceries', 'shopping center']",2,Match,0.9900475144386292,"Information Items:
memory_name: place, entity: name, value: grocery store.
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: going to the grocery store."
Got anything important planned today?,doctors appointments,48816a94-ee70-430e-870c-479c149515c9,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9403399229049684,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: place, entity: name, value: doctor's office."
