elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response
How can I help you?,i'm going to the kitchen to wash my lunch dishes okay,1ed2ecf8-df57-4162-aa5c-c0b594bb9651,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.983187973499298,"Information Items:
memory_name: place, entity: name, value: kitchen.
memory_name: activity, entity: type, value: household chore.
memory_name: activity, entity: name, value: washing dishes."
Was today a good day for you?,yes very stressful very my sister today,1ed3d3f1-ff3b-4ac5-b140-1a493fc729ab,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9659770131111144,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: emotion, entity: type, value: stress."
is this a good time for you?,no it isn't no nope i'm going out i'm going to church i don't got time no i'm getting ready to go out,1edd0ee4-745d-4179-9a46-bc1939e0f0fe,"  memory_name entity   value
1       place   name  church",['church'],1,Match,0.9886202812194824,"Information Items:
memory_name: activity, entity: type, value: religious activity.
memory_name: activity, entity: name, value: going to church.
memory_name: activity, entity: type, value: going out."
Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to class,1eeb08df-b5ee-4dfb-946b-2c23af854008,"  memory_name entity     value
1    activity   type  activity
2    activity   name     class",['class'],1,Match,0.9759608507156372,"Information Items:
memory_name: activity, entity: type, value: education.
memory_name: activity, entity: name, value: class."
Drinking water helps your joints so don't forget to drink up and feel good. Doctor elli cue's orders.,okay i will i'll be here in the morning tomorrow but in the i have an appointment at 1:30 but i should be back home by 3 probably,1efd255b-5703-4df7-973a-77a4b92cfd9e,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.8773878812789917,"Information Items:
memory_name: activity, entity: type, value: drinking water.
memory_name: time, entity: period, value: morning.
memory_name: appointment, entity: time, value: 1:30.
memory_name: time, entity: period, value: afternoon.
memory_name: time, entity: return, value: 3:00."
I've been told that weather is a good small talk starter. Do you like today's weather?,i'm making soup in the pic,1f263a57-fa92-4fdf-9d87-f3b8de84c0f9,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.5678542256355286,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: making soup."
is this a good time for you?,not now i'm watching the news,1f3028b5-e09d-47d1-8959-df4f215e15ca,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9945133924484252,"Information Items:
memory_name: activity, entity: name, value: watching tv."
"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",do puzzles,1f422546-384f-45ba-a354-58fb4671ef1c,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  puzzles",['puzzles'],1,Match,0.9519391655921936,"Information Items:
memory_name: activity, entity: type, value: mental activity.
memory_name: activity, entity: name, value: puzzles."
Yes?,i'm going to the store,1f7d1717-8cc4-4f5d-a600-6e8610b3ffbc,"  memory_name entity            value
1       place   name  shopping center",['shopping center'],1,Match,0.978805422782898,"Information Items:
memory_name: activity, entity: type, value: shopping.
memory_name: place, entity: name, value: store."
Elli to the rescue! How can I help?,i'm ready to hang out with you i'm all done dinner,1f8af161-5ea5-4605-a770-a81958ff61c7,"  memory_name entity      value
1    activity   type    hobbies
2    activity   name  all kinds",['all kinds'],1,Match,0.8788236975669861,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: hanging out.
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner."
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Donna</say-as>?",not now i'm leaving for choir practice,1f950042-ea0d-42f3-bc30-8469f033f803,"  memory_name entity     value
1    activity   type  activity
2    activity   name  practice",['practice'],1,Match,0.9945138692855836,"Information Items:
memory_name: activity, entity: type, value: social activity.
memory_name: activity, entity: name, value: choir practice."
Wanna do something else instead?,no i'm going shopping today,1f98fa24-0fa0-4b2d-847d-87f07aec5e73,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9946895837783812,"Information Items:
memory_name: activity, entity: type, value: shopping."
How can I help you?,any therapy,1fe9cf4e-736a-469c-860f-02e066ec382d,"  memory_name entity     value
1    activity   type  activity
2    activity   name   therapy",['therapy'],1,Match,0.7706736326217651,"Information Items:
memory_name: activity, entity: type, value: therapy."
"<say-as interpret-as=""name"">James</say-as>, whaddya say we do something together?",little bit later i'm watching the news,2005f5df-2ef3-4f5a-87cf-ae2e1cf16140,"  memory_name entity     value
0    activity   type  activity",['activity'],1,Match,0.986034095287323,"Information Items:
memory_name: activity, entity: name, value: watching tv."
Wanna play a game of trivia with me?,no i'm cooking dinner,202d701d-6b11-4871-b5ba-2bbc8b986d15,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9946405291557312,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: cooking dinner."
Do you have anything special planned for today?,i'm going to the synagogue today,203744dd-6875-4d7f-91a7-4c227315e297,"  memory_name entity      value
1       place   name  synagogue",['synagogue'],1,Match,0.9793295860290528,"Information Items:
memory_name: place, entity: name, value: synagogue.
memory_name: activity, entity: type, value: religious activity."
