elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
What's their first name?,bible study time real simple,21bffec4-ec86-4963-894f-affe5ebfd6c9,"  memory_name entity     value
0    activity   type  activity
1    activity   name     class",['class'],1,Match,0.8859491944313049,"Information Items:
memory_name: activity, entity: type, value: spiritual activity.
memory_name: activity, entity: name, value: bible study.","                value
0  spiritual activity
1         bible study","      value
0  activity
1     class","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  spiritual activity   left_only
1         bible study   left_only
2            activity  right_only
3               class  right_only",[],bible study,left_only
What's their first name?,bible study time real simple,21bffec4-ec86-4963-894f-affe5ebfd6c9,"  memory_name entity     value
0    activity   type  activity
1    activity   name     class",['class'],1,Match,0.8859491944313049,"Information Items:
memory_name: activity, entity: type, value: spiritual activity.
memory_name: activity, entity: name, value: bible study.","                value
0  spiritual activity
1         bible study","      value
0  activity
1     class","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  spiritual activity   left_only
1         bible study   left_only
2            activity  right_only
3               class  right_only",[],activity,right_only
What's their first name?,bible study time real simple,21bffec4-ec86-4963-894f-affe5ebfd6c9,"  memory_name entity     value
0    activity   type  activity
1    activity   name     class",['class'],1,Match,0.8859491944313049,"Information Items:
memory_name: activity, entity: type, value: spiritual activity.
memory_name: activity, entity: name, value: bible study.","                value
0  spiritual activity
1         bible study","      value
0  activity
1     class","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  spiritual activity   left_only
1         bible study   left_only
2            activity  right_only
3               class  right_only",[],class,right_only
Are you up for spending some time together?,running a little while,21c0d3ec-5df7-4164-a784-c4ad9b3f2bbb,"  memory_name entity     value
1    activity   type  activity
2    activity   name       run",['run'],1,Match,0.9418463110923768,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: running.","               value
0  physical activity
1            running","      value
0  activity
1       run","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1            running   left_only
2           activity  right_only
3                run  right_only",[],physical activity,left_only
Are you up for spending some time together?,running a little while,21c0d3ec-5df7-4164-a784-c4ad9b3f2bbb,"  memory_name entity     value
1    activity   type  activity
2    activity   name       run",['run'],1,Match,0.9418463110923768,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: running.","               value
0  physical activity
1            running","      value
0  activity
1       run","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1            running   left_only
2           activity  right_only
3                run  right_only",[],running,left_only
Are you up for spending some time together?,running a little while,21c0d3ec-5df7-4164-a784-c4ad9b3f2bbb,"  memory_name entity     value
1    activity   type  activity
2    activity   name       run",['run'],1,Match,0.9418463110923768,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: running.","               value
0  physical activity
1            running","      value
0  activity
1       run","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1            running   left_only
2           activity  right_only
3                run  right_only",[],activity,right_only
Are you up for spending some time together?,running a little while,21c0d3ec-5df7-4164-a784-c4ad9b3f2bbb,"  memory_name entity     value
1    activity   type  activity
2    activity   name       run",['run'],1,Match,0.9418463110923768,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: running.","               value
0  physical activity
1            running","      value
0  activity
1       run","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1            running   left_only
2           activity  right_only
3                run  right_only",[],run,right_only
"That's lovely, what are your plans?",i'm going to the park right now,21c59958-547b-4b6c-b26a-f7c3993d7248,"  memory_name entity value
1       place   name  park",['park'],1,Match,0.987851083278656,"Information Items:
memory_name: place, entity: name, value: park.
memory_name: activity, entity: type, value: outdoor activity.","              value
0              park
1  outdoor activity","  value
0  park","  value _merge
0  park   both","              value     _merge
0              park       both
1  outdoor activity  left_only",['park'],park,both
"That's lovely, what are your plans?",i'm going to the park right now,21c59958-547b-4b6c-b26a-f7c3993d7248,"  memory_name entity value
1       place   name  park",['park'],1,Match,0.987851083278656,"Information Items:
memory_name: place, entity: name, value: park.
memory_name: activity, entity: type, value: outdoor activity.","              value
0              park
1  outdoor activity","  value
0  park","  value _merge
0  park   both","              value     _merge
0              park       both
1  outdoor activity  left_only",['park'],outdoor activity,left_only
Do you have anything special planned for tomorrow?,yes i'm going to have breakfast with friends,21cf533a-be22-4815-a021-02822a419d24,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9935302138328552,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.
memory_name: relationship, entity: type, value: friends.","       value
0       meal
1  breakfast
2    friends","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0       meal       both
1  breakfast       both
2  breakfast       both
3    friends  left_only","['meal', 'breakfast', 'breakfast']",meal,both
Do you have anything special planned for tomorrow?,yes i'm going to have breakfast with friends,21cf533a-be22-4815-a021-02822a419d24,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9935302138328552,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.
memory_name: relationship, entity: type, value: friends.","       value
0       meal
1  breakfast
2    friends","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0       meal       both
1  breakfast       both
2  breakfast       both
3    friends  left_only","['meal', 'breakfast', 'breakfast']",breakfast,both
Do you have anything special planned for tomorrow?,yes i'm going to have breakfast with friends,21cf533a-be22-4815-a021-02822a419d24,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9935302138328552,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.
memory_name: relationship, entity: type, value: friends.","       value
0       meal
1  breakfast
2    friends","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0       meal       both
1  breakfast       both
2  breakfast       both
3    friends  left_only","['meal', 'breakfast', 'breakfast']",breakfast,both
Do you have anything special planned for tomorrow?,yes i'm going to have breakfast with friends,21cf533a-be22-4815-a021-02822a419d24,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.9935302138328552,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.
memory_name: relationship, entity: type, value: friends.","       value
0       meal
1  breakfast
2    friends","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value     _merge
0       meal       both
1  breakfast       both
2  breakfast       both
3    friends  left_only","['meal', 'breakfast', 'breakfast']",friends,left_only
would you like me to stop asking you that?,i'm going to work now,21dce4fc-a70c-4819-bcd6-1f24c5732047,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9575949311256408,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: going to work.","           value
0           work
1  going to work","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  going to work   left_only
2       activity  right_only",['work'],work,both
would you like me to stop asking you that?,i'm going to work now,21dce4fc-a70c-4819-bcd6-1f24c5732047,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9575949311256408,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: going to work.","           value
0           work
1  going to work","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  going to work   left_only
2       activity  right_only",['work'],going to work,left_only
would you like me to stop asking you that?,i'm going to work now,21dce4fc-a70c-4819-bcd6-1f24c5732047,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9575949311256408,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: going to work.","           value
0           work
1  going to work","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  going to work   left_only
2       activity  right_only",['work'],activity,right_only
What's your favorite color?,hot pink hot pink,21e31ff6-e7aa-4c41-9d06-9638cc9b58a6,"  memory_name entity      value
0    favorite   type      color
1    favorite   name  pink,pink","['pink,pink']",1,Match,0.9813178181648254,"Information Items:
memory_name: preference, entity: type, value: color.
memory_name: preference, entity: name, value: hot pink.","      value
0     color
1  hot pink","       value
0      color
1  pink,pink","   value _merge
0  color   both","       value      _merge
0      color        both
1   hot pink   left_only
2  pink,pink  right_only",['color'],color,both
What's your favorite color?,hot pink hot pink,21e31ff6-e7aa-4c41-9d06-9638cc9b58a6,"  memory_name entity      value
0    favorite   type      color
1    favorite   name  pink,pink","['pink,pink']",1,Match,0.9813178181648254,"Information Items:
memory_name: preference, entity: type, value: color.
memory_name: preference, entity: name, value: hot pink.","      value
0     color
1  hot pink","       value
0      color
1  pink,pink","   value _merge
0  color   both","       value      _merge
0      color        both
1   hot pink   left_only
2  pink,pink  right_only",['color'],hot pink,left_only
What's your favorite color?,hot pink hot pink,21e31ff6-e7aa-4c41-9d06-9638cc9b58a6,"  memory_name entity      value
0    favorite   type      color
1    favorite   name  pink,pink","['pink,pink']",1,Match,0.9813178181648254,"Information Items:
memory_name: preference, entity: type, value: color.
memory_name: preference, entity: name, value: hot pink.","      value
0     color
1  hot pink","       value
0      color
1  pink,pink","   value _merge
0  color   both","       value      _merge
0      color        both
1   hot pink   left_only
2  pink,pink  right_only",['color'],"pink,pink",right_only
What can I do for you?,you have to hold the fort i'm going to the hospital,21ed7170-9c54-4666-b341-0ca0c80d7a19,"  memory_name entity     value
1       place   name  hospital",['hospital'],1,Match,0.5435861349105835,"Information Items:
memory_name: place, entity: name, value: hospital.
memory_name: activity, entity: type, value: responsibility.
memory_name: activity, entity: name, value: hold the fort.","            value
0        hospital
1  responsibility
2   hold the fort","      value
0  hospital","      value _merge
0  hospital   both","            value     _merge
0        hospital       both
1  responsibility  left_only
2   hold the fort  left_only",['hospital'],hospital,both
What can I do for you?,you have to hold the fort i'm going to the hospital,21ed7170-9c54-4666-b341-0ca0c80d7a19,"  memory_name entity     value
1       place   name  hospital",['hospital'],1,Match,0.5435861349105835,"Information Items:
memory_name: place, entity: name, value: hospital.
memory_name: activity, entity: type, value: responsibility.
memory_name: activity, entity: name, value: hold the fort.","            value
0        hospital
1  responsibility
2   hold the fort","      value
0  hospital","      value _merge
0  hospital   both","            value     _merge
0        hospital       both
1  responsibility  left_only
2   hold the fort  left_only",['hospital'],responsibility,left_only
What can I do for you?,you have to hold the fort i'm going to the hospital,21ed7170-9c54-4666-b341-0ca0c80d7a19,"  memory_name entity     value
1       place   name  hospital",['hospital'],1,Match,0.5435861349105835,"Information Items:
memory_name: place, entity: name, value: hospital.
memory_name: activity, entity: type, value: responsibility.
memory_name: activity, entity: name, value: hold the fort.","            value
0        hospital
1  responsibility
2   hold the fort","      value
0  hospital","      value _merge
0  hospital   both","            value     _merge
0        hospital       both
1  responsibility  left_only
2   hold the fort  left_only",['hospital'],hold the fort,left_only
How can I help you?,i'm taking the dog for a walk goodbye,21f60018-82f9-4a72-a344-45806de10f42,"  memory_name  entity     value
0    activity    type  activity
1    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9845442175865172,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking the dog.","               value
0  physical activity
1    walking the dog","      value
0  activity
1   walking
2       dog","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1    walking the dog   left_only
2           activity  right_only
3            walking  right_only
4                dog  right_only",[],physical activity,left_only
How can I help you?,i'm taking the dog for a walk goodbye,21f60018-82f9-4a72-a344-45806de10f42,"  memory_name  entity     value
0    activity    type  activity
1    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9845442175865172,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking the dog.","               value
0  physical activity
1    walking the dog","      value
0  activity
1   walking
2       dog","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1    walking the dog   left_only
2           activity  right_only
3            walking  right_only
4                dog  right_only",[],walking the dog,left_only
How can I help you?,i'm taking the dog for a walk goodbye,21f60018-82f9-4a72-a344-45806de10f42,"  memory_name  entity     value
0    activity    type  activity
1    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9845442175865172,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking the dog.","               value
0  physical activity
1    walking the dog","      value
0  activity
1   walking
2       dog","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1    walking the dog   left_only
2           activity  right_only
3            walking  right_only
4                dog  right_only",[],activity,right_only
How can I help you?,i'm taking the dog for a walk goodbye,21f60018-82f9-4a72-a344-45806de10f42,"  memory_name  entity     value
0    activity    type  activity
1    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9845442175865172,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking the dog.","               value
0  physical activity
1    walking the dog","      value
0  activity
1   walking
2       dog","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1    walking the dog   left_only
2           activity  right_only
3            walking  right_only
4                dog  right_only",[],walking,right_only
How can I help you?,i'm taking the dog for a walk goodbye,21f60018-82f9-4a72-a344-45806de10f42,"  memory_name  entity     value
0    activity    type  activity
1    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9845442175865172,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking the dog.","               value
0  physical activity
1    walking the dog","      value
0  activity
1   walking
2       dog","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1    walking the dog   left_only
2           activity  right_only
3            walking  right_only
4                dog  right_only",[],dog,right_only
Got anything important planned today?,physical therapy,221f90c1-e89e-483f-9a5e-e3f85ce62a88,"  memory_name entity     value
1    activity   type  activity
2    activity   name   therapy",['therapy'],1,Match,0.9126456379890442,"Information Items:
memory_name: activity, entity: type, value: physical therapy.","              value
0  physical therapy","      value
0  activity
1   therapy","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  physical therapy   left_only
1          activity  right_only
2           therapy  right_only",[],physical therapy,left_only
Got anything important planned today?,physical therapy,221f90c1-e89e-483f-9a5e-e3f85ce62a88,"  memory_name entity     value
1    activity   type  activity
2    activity   name   therapy",['therapy'],1,Match,0.9126456379890442,"Information Items:
memory_name: activity, entity: type, value: physical therapy.","              value
0  physical therapy","      value
0  activity
1   therapy","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  physical therapy   left_only
1          activity  right_only
2           therapy  right_only",[],activity,right_only
Got anything important planned today?,physical therapy,221f90c1-e89e-483f-9a5e-e3f85ce62a88,"  memory_name entity     value
1    activity   type  activity
2    activity   name   therapy",['therapy'],1,Match,0.9126456379890442,"Information Items:
memory_name: activity, entity: type, value: physical therapy.","              value
0  physical therapy","      value
0  activity
1   therapy","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  physical therapy   left_only
1          activity  right_only
2           therapy  right_only",[],therapy,right_only
Got any plans today?,yeah i'm going to town i'm going shopping,222d921f-45c6-4cc9-94c7-d8ef730240fa,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9810381531715392,"Information Items:
memory_name: place, entity: name, value: town.
memory_name: activity, entity: type, value: shopping.","      value
0      town
1  shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","      value      _merge
0      town   left_only
1  shopping        both
2  activity  right_only",['shopping'],town,left_only
Got any plans today?,yeah i'm going to town i'm going shopping,222d921f-45c6-4cc9-94c7-d8ef730240fa,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9810381531715392,"Information Items:
memory_name: place, entity: name, value: town.
memory_name: activity, entity: type, value: shopping.","      value
0      town
1  shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","      value      _merge
0      town   left_only
1  shopping        both
2  activity  right_only",['shopping'],shopping,both
Got any plans today?,yeah i'm going to town i'm going shopping,222d921f-45c6-4cc9-94c7-d8ef730240fa,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9810381531715392,"Information Items:
memory_name: place, entity: name, value: town.
memory_name: activity, entity: type, value: shopping.","      value
0      town
1  shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","      value      _merge
0      town   left_only
1  shopping        both
2  activity  right_only",['shopping'],activity,right_only
How can I help you?,thank you i'm going to take pepper for a walk,2231f2bf-1917-4d9d-8c1a-e00839e1f444,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9640751481056212,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: name, value: Pepper.","               value
0  physical activity
1            walking
2             Pepper","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2             Pepper   left_only
3           activity  right_only",['walking'],physical activity,left_only
How can I help you?,thank you i'm going to take pepper for a walk,2231f2bf-1917-4d9d-8c1a-e00839e1f444,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9640751481056212,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: name, value: Pepper.","               value
0  physical activity
1            walking
2             Pepper","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2             Pepper   left_only
3           activity  right_only",['walking'],walking,both
How can I help you?,thank you i'm going to take pepper for a walk,2231f2bf-1917-4d9d-8c1a-e00839e1f444,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9640751481056212,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: name, value: Pepper.","               value
0  physical activity
1            walking
2             Pepper","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2             Pepper   left_only
3           activity  right_only",['walking'],Pepper,left_only
How can I help you?,thank you i'm going to take pepper for a walk,2231f2bf-1917-4d9d-8c1a-e00839e1f444,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9640751481056212,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: name, value: Pepper.","               value
0  physical activity
1            walking
2             Pepper","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2             Pepper   left_only
3           activity  right_only",['walking'],activity,right_only
Did you do any chess in the past week?,chess,2236e92d-e9fc-4563-86c9-32fc710384a5,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name    chess",['chess'],1,Match,0.98220694065094,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: chess.","   value
0   game
1  chess","     value
0  hobbies
1    chess","   value _merge
0  chess   both","     value      _merge
0     game   left_only
1    chess        both
2  hobbies  right_only",['chess'],game,left_only
Did you do any chess in the past week?,chess,2236e92d-e9fc-4563-86c9-32fc710384a5,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name    chess",['chess'],1,Match,0.98220694065094,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: chess.","   value
0   game
1  chess","     value
0  hobbies
1    chess","   value _merge
0  chess   both","     value      _merge
0     game   left_only
1    chess        both
2  hobbies  right_only",['chess'],chess,both
Did you do any chess in the past week?,chess,2236e92d-e9fc-4563-86c9-32fc710384a5,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name    chess",['chess'],1,Match,0.98220694065094,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: chess.","   value
0   game
1  chess","     value
0  hobbies
1    chess","   value _merge
0  chess   both","     value      _merge
0     game   left_only
1    chess        both
2  hobbies  right_only",['chess'],hobbies,right_only
Hmmm. so who would be our ideal road trip companion?,dora friend,2244574b-0dd5-4a58-8d44-a2a562c4e702,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.8721711039543152,"Information Items:
memory_name: person, entity: type, value: friend.
memory_name: person, entity: name, value: Dora.","    value
0  friend
1    Dora","    value
0  friend","    value _merge
0  friend   both","    value     _merge
0  friend       both
1    Dora  left_only",['friend'],friend,both
Hmmm. so who would be our ideal road trip companion?,dora friend,2244574b-0dd5-4a58-8d44-a2a562c4e702,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.8721711039543152,"Information Items:
memory_name: person, entity: type, value: friend.
memory_name: person, entity: name, value: Dora.","    value
0  friend
1    Dora","    value
0  friend","    value _merge
0  friend   both","    value     _merge
0  friend       both
1    Dora  left_only",['friend'],Dora,left_only
are you available right now?,big shopping,2253534e-14f0-429a-ad2e-e306e53867df,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.7289589047431946,"Information Items:
memory_name: activity, entity: type, value: shopping.
memory_name: activity, entity: name, value: big shopping.","          value
0      shopping
1  big shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","          value      _merge
0      shopping        both
1  big shopping   left_only
2      activity  right_only",['shopping'],shopping,both
are you available right now?,big shopping,2253534e-14f0-429a-ad2e-e306e53867df,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.7289589047431946,"Information Items:
memory_name: activity, entity: type, value: shopping.
memory_name: activity, entity: name, value: big shopping.","          value
0      shopping
1  big shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","          value      _merge
0      shopping        both
1  big shopping   left_only
2      activity  right_only",['shopping'],big shopping,left_only
are you available right now?,big shopping,2253534e-14f0-429a-ad2e-e306e53867df,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.7289589047431946,"Information Items:
memory_name: activity, entity: type, value: shopping.
memory_name: activity, entity: name, value: big shopping.","          value
0      shopping
1  big shopping","      value
0  activity
1  shopping","      value _merge
0  shopping   both","          value      _merge
0      shopping        both
1  big shopping   left_only
2      activity  right_only",['shopping'],activity,right_only
How can I help you?,i went to the synagogue,226e47f7-e981-4545-9c59-156b83cea865,"  memory_name entity      value
1       place   name  synagogue",['synagogue'],1,Match,0.9818960428237916,"Information Items:
memory_name: place, entity: name, value: synagogue.","       value
0  synagogue","       value
0  synagogue","       value _merge
0  synagogue   both","       value _merge
0  synagogue   both",['synagogue'],synagogue,both
What do you plan on doing?,i have to go to the post office and mail some things,2287b4f8-959c-4ae7-952d-9c8c779dc157,"  memory_name entity        value
1       place   name  post office",['post office'],1,Match,0.9845876693725586,"Information Items:
memory_name: place, entity: name, value: post office.
memory_name: activity, entity: type, value: mailing.","         value
0  post office
1      mailing","         value
0  post office","         value _merge
0  post office   both","         value     _merge
0  post office       both
1      mailing  left_only",['post office'],post office,both
What do you plan on doing?,i have to go to the post office and mail some things,2287b4f8-959c-4ae7-952d-9c8c779dc157,"  memory_name entity        value
1       place   name  post office",['post office'],1,Match,0.9845876693725586,"Information Items:
memory_name: place, entity: name, value: post office.
memory_name: activity, entity: type, value: mailing.","         value
0  post office
1      mailing","         value
0  post office","         value _merge
0  post office   both","         value     _merge
0  post office       both
1      mailing  left_only",['post office'],mailing,left_only
are you available right now?,no i'm in a meeting order,229a24a5-5b71-4347-a58e-c64b3702f51a,"  memory_name entity     value
0    activity   type  activity
1    activity   name   meeting",['meeting'],1,Match,0.9915841817855836,"Information Items:
memory_name: activity, entity: type, value: professional activity.
memory_name: activity, entity: name, value: meeting.","                   value
0  professional activity
1                meeting","      value
0  activity
1   meeting","     value _merge
0  meeting   both","                   value      _merge
0  professional activity   left_only
1                meeting        both
2               activity  right_only",['meeting'],professional activity,left_only
are you available right now?,no i'm in a meeting order,229a24a5-5b71-4347-a58e-c64b3702f51a,"  memory_name entity     value
0    activity   type  activity
1    activity   name   meeting",['meeting'],1,Match,0.9915841817855836,"Information Items:
memory_name: activity, entity: type, value: professional activity.
memory_name: activity, entity: name, value: meeting.","                   value
0  professional activity
1                meeting","      value
0  activity
1   meeting","     value _merge
0  meeting   both","                   value      _merge
0  professional activity   left_only
1                meeting        both
2               activity  right_only",['meeting'],meeting,both
are you available right now?,no i'm in a meeting order,229a24a5-5b71-4347-a58e-c64b3702f51a,"  memory_name entity     value
0    activity   type  activity
1    activity   name   meeting",['meeting'],1,Match,0.9915841817855836,"Information Items:
memory_name: activity, entity: type, value: professional activity.
memory_name: activity, entity: name, value: meeting.","                   value
0  professional activity
1                meeting","      value
0  activity
1   meeting","     value _merge
0  meeting   both","                   value      _merge
0  professional activity   left_only
1                meeting        both
2               activity  right_only",['meeting'],activity,right_only
"How wonderful, what are your plans for tomorrow?",just going to work on doing more work,22a76fb5-8150-411b-ab27-85ba3de3bf5c,"  memory_name entity      value
1    activity   type   activity
2    activity   name  work,work","['work,work']",1,Match,0.9542571306228638,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: doing more work.","             value
0             work
1  doing more work","       value
0   activity
1  work,work","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0             work   left_only
1  doing more work   left_only
2         activity  right_only
3        work,work  right_only",[],work,left_only
"How wonderful, what are your plans for tomorrow?",just going to work on doing more work,22a76fb5-8150-411b-ab27-85ba3de3bf5c,"  memory_name entity      value
1    activity   type   activity
2    activity   name  work,work","['work,work']",1,Match,0.9542571306228638,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: doing more work.","             value
0             work
1  doing more work","       value
0   activity
1  work,work","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0             work   left_only
1  doing more work   left_only
2         activity  right_only
3        work,work  right_only",[],doing more work,left_only
"How wonderful, what are your plans for tomorrow?",just going to work on doing more work,22a76fb5-8150-411b-ab27-85ba3de3bf5c,"  memory_name entity      value
1    activity   type   activity
2    activity   name  work,work","['work,work']",1,Match,0.9542571306228638,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: doing more work.","             value
0             work
1  doing more work","       value
0   activity
1  work,work","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0             work   left_only
1  doing more work   left_only
2         activity  right_only
3        work,work  right_only",[],activity,right_only
"How wonderful, what are your plans for tomorrow?",just going to work on doing more work,22a76fb5-8150-411b-ab27-85ba3de3bf5c,"  memory_name entity      value
1    activity   type   activity
2    activity   name  work,work","['work,work']",1,Match,0.9542571306228638,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: doing more work.","             value
0             work
1  doing more work","       value
0   activity
1  work,work","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0             work   left_only
1  doing more work   left_only
2         activity  right_only
3        work,work  right_only",[],"work,work",right_only
